1.060000000000000000e+03 6.400000000000000000e+01 1.570000000000000000e+02
1.544000000000000000e+03 1.280000000000000000e+02 2.020000000000000000e+02
6.440000000000000000e+02 6.400000000000000000e+01 1.040000000000000000e+02
1.360000000000000000e+03 1.280000000000000000e+02 1.830000000000000000e+02
1.612000000000000000e+03 1.280000000000000000e+02 2.180000000000000000e+02
1.248000000000000000e+03 1.280000000000000000e+02 1.670000000000000000e+02
1.680000000000000000e+03 1.280000000000000000e+02 2.050000000000000000e+02
7.160000000000000000e+02 6.400000000000000000e+01 1.130000000000000000e+02
1.488000000000000000e+03 1.280000000000000000e+02 1.880000000000000000e+02
1.228000000000000000e+03 1.280000000000000000e+02 1.710000000000000000e+02
1.372000000000000000e+03 1.280000000000000000e+02 1.660000000000000000e+02
1.344000000000000000e+03 1.280000000000000000e+02 1.700000000000000000e+02
1.212000000000000000e+03 1.280000000000000000e+02 1.720000000000000000e+02
5.160000000000000000e+02 6.400000000000000000e+01 8.400000000000000000e+01
1.536000000000000000e+03 1.280000000000000000e+02 1.980000000000000000e+02
1.528000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
2.396000000000000000e+03 2.560000000000000000e+02 2.570000000000000000e+02
3.200000000000000000e+02 3.200000000000000000e+01 7.400000000000000000e+01
2.456000000000000000e+03 2.560000000000000000e+02 2.680000000000000000e+02
1.616000000000000000e+03 1.280000000000000000e+02 2.090000000000000000e+02
1.052000000000000000e+03 1.280000000000000000e+02 1.320000000000000000e+02
2.132000000000000000e+03 2.560000000000000000e+02 2.330000000000000000e+02
1.400000000000000000e+03 1.280000000000000000e+02 1.710000000000000000e+02
1.536000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
3.720000000000000000e+02 3.200000000000000000e+01 7.000000000000000000e+01
1.824000000000000000e+03 1.280000000000000000e+02 2.220000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 1.070000000000000000e+02
1.048000000000000000e+03 1.280000000000000000e+02 1.430000000000000000e+02
1.044000000000000000e+03 1.280000000000000000e+02 1.400000000000000000e+02
2.400000000000000000e+03 2.560000000000000000e+02 2.530000000000000000e+02
1.380000000000000000e+03 1.280000000000000000e+02 1.860000000000000000e+02
5.000000000000000000e+02 6.400000000000000000e+01 8.600000000000000000e+01
1.448000000000000000e+03 1.280000000000000000e+02 1.880000000000000000e+02
9.400000000000000000e+02 6.400000000000000000e+01 1.440000000000000000e+02
3.200000000000000000e+02 3.200000000000000000e+01 6.900000000000000000e+01
7.280000000000000000e+02 6.400000000000000000e+01 1.160000000000000000e+02
1.708000000000000000e+03 1.280000000000000000e+02 2.110000000000000000e+02
6.480000000000000000e+02 6.400000000000000000e+01 1.050000000000000000e+02
2.248000000000000000e+03 2.560000000000000000e+02 2.200000000000000000e+02
1.616000000000000000e+03 1.280000000000000000e+02 2.070000000000000000e+02
9.240000000000000000e+02 6.400000000000000000e+01 1.470000000000000000e+02
9.240000000000000000e+02 6.400000000000000000e+01 1.390000000000000000e+02
1.140000000000000000e+03 1.280000000000000000e+02 1.550000000000000000e+02
1.064000000000000000e+03 1.280000000000000000e+02 1.480000000000000000e+02
1.328000000000000000e+03 1.280000000000000000e+02 1.720000000000000000e+02
1.296000000000000000e+03 1.280000000000000000e+02 1.820000000000000000e+02
9.760000000000000000e+02 1.280000000000000000e+02 1.290000000000000000e+02
7.520000000000000000e+02 6.400000000000000000e+01 1.240000000000000000e+02
1.544000000000000000e+03 1.280000000000000000e+02 1.950000000000000000e+02
2.400000000000000000e+03 2.560000000000000000e+02 2.670000000000000000e+02
1.260000000000000000e+03 1.280000000000000000e+02 1.760000000000000000e+02
1.384000000000000000e+03 1.280000000000000000e+02 1.870000000000000000e+02
1.692000000000000000e+03 1.280000000000000000e+02 2.280000000000000000e+02
1.440000000000000000e+03 1.280000000000000000e+02 1.680000000000000000e+02
6.920000000000000000e+02 6.400000000000000000e+01 1.110000000000000000e+02
9.120000000000000000e+02 1.280000000000000000e+02 1.210000000000000000e+02
6.280000000000000000e+02 6.400000000000000000e+01 1.040000000000000000e+02
6.560000000000000000e+02 6.400000000000000000e+01 1.060000000000000000e+02
1.088000000000000000e+03 1.280000000000000000e+02 1.540000000000000000e+02
5.120000000000000000e+02 6.400000000000000000e+01 8.800000000000000000e+01
6.080000000000000000e+02 6.400000000000000000e+01 1.020000000000000000e+02
6.720000000000000000e+02 6.400000000000000000e+01 1.130000000000000000e+02
7.200000000000000000e+02 6.400000000000000000e+01 1.160000000000000000e+02
1.152000000000000000e+03 1.280000000000000000e+02 1.430000000000000000e+02
2.092000000000000000e+03 2.560000000000000000e+02 2.110000000000000000e+02
6.080000000000000000e+02 6.400000000000000000e+01 1.010000000000000000e+02
1.664000000000000000e+03 1.280000000000000000e+02 2.100000000000000000e+02
5.840000000000000000e+02 6.400000000000000000e+01 9.900000000000000000e+01
1.384000000000000000e+03 1.280000000000000000e+02 1.770000000000000000e+02
2.804000000000000000e+03 2.560000000000000000e+02 2.810000000000000000e+02
1.200000000000000000e+03 1.280000000000000000e+02 1.550000000000000000e+02
1.392000000000000000e+03 1.280000000000000000e+02 1.740000000000000000e+02
1.352000000000000000e+03 1.280000000000000000e+02 1.680000000000000000e+02
6.720000000000000000e+02 6.400000000000000000e+01 1.060000000000000000e+02
6.360000000000000000e+02 6.400000000000000000e+01 1.090000000000000000e+02
1.056000000000000000e+03 1.280000000000000000e+02 1.470000000000000000e+02
9.560000000000000000e+02 6.400000000000000000e+01 1.320000000000000000e+02
1.460000000000000000e+03 1.280000000000000000e+02 1.880000000000000000e+02
1.056000000000000000e+03 1.280000000000000000e+02 1.430000000000000000e+02
8.960000000000000000e+02 6.400000000000000000e+01 1.300000000000000000e+02
1.404000000000000000e+03 1.280000000000000000e+02 1.900000000000000000e+02
1.608000000000000000e+03 1.280000000000000000e+02 2.190000000000000000e+02
1.544000000000000000e+03 1.280000000000000000e+02 1.940000000000000000e+02
1.312000000000000000e+03 1.280000000000000000e+02 1.860000000000000000e+02
1.172000000000000000e+03 1.280000000000000000e+02 1.500000000000000000e+02
1.440000000000000000e+03 1.280000000000000000e+02 1.900000000000000000e+02
1.428000000000000000e+03 1.280000000000000000e+02 1.770000000000000000e+02
1.300000000000000000e+03 1.280000000000000000e+02 1.690000000000000000e+02
7.720000000000000000e+02 6.400000000000000000e+01 1.180000000000000000e+02
5.200000000000000000e+02 6.400000000000000000e+01 8.700000000000000000e+01
2.816000000000000000e+03 2.560000000000000000e+02 2.820000000000000000e+02
1.312000000000000000e+03 1.280000000000000000e+02 1.700000000000000000e+02
7.720000000000000000e+02 6.400000000000000000e+01 1.130000000000000000e+02
2.704000000000000000e+03 2.560000000000000000e+02 3.010000000000000000e+02
4.400000000000000000e+02 3.200000000000000000e+01 8.100000000000000000e+01
1.412000000000000000e+03 1.280000000000000000e+02 1.700000000000000000e+02
9.720000000000000000e+02 6.400000000000000000e+01 1.560000000000000000e+02
2.260000000000000000e+03 2.560000000000000000e+02 2.420000000000000000e+02
1.448000000000000000e+03 1.280000000000000000e+02 1.830000000000000000e+02
6.560000000000000000e+02 6.400000000000000000e+01 1.240000000000000000e+02
8.800000000000000000e+02 6.400000000000000000e+01 1.280000000000000000e+02
1.452000000000000000e+03 1.280000000000000000e+02 1.970000000000000000e+02
1.312000000000000000e+03 1.280000000000000000e+02 1.560000000000000000e+02
1.428000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
1.084000000000000000e+03 6.400000000000000000e+01 1.540000000000000000e+02
7.880000000000000000e+02 6.400000000000000000e+01 1.230000000000000000e+02
4.640000000000000000e+02 3.200000000000000000e+01 8.400000000000000000e+01
2.024000000000000000e+03 2.560000000000000000e+02 1.970000000000000000e+02
1.416000000000000000e+03 1.280000000000000000e+02 1.810000000000000000e+02
1.236000000000000000e+03 1.280000000000000000e+02 1.490000000000000000e+02
1.100000000000000000e+03 1.280000000000000000e+02 1.480000000000000000e+02
1.324000000000000000e+03 1.280000000000000000e+02 1.640000000000000000e+02
6.520000000000000000e+02 6.400000000000000000e+01 1.040000000000000000e+02
1.136000000000000000e+03 1.280000000000000000e+02 1.480000000000000000e+02
1.456000000000000000e+03 1.280000000000000000e+02 2.060000000000000000e+02
5.240000000000000000e+02 3.200000000000000000e+01 1.010000000000000000e+02
1.392000000000000000e+03 1.280000000000000000e+02 1.780000000000000000e+02
1.380000000000000000e+03 1.280000000000000000e+02 1.710000000000000000e+02
1.408000000000000000e+03 1.280000000000000000e+02 1.780000000000000000e+02
1.080000000000000000e+03 1.280000000000000000e+02 1.470000000000000000e+02
6.880000000000000000e+02 6.400000000000000000e+01 1.270000000000000000e+02
1.980000000000000000e+03 1.280000000000000000e+02 2.370000000000000000e+02
1.308000000000000000e+03 1.280000000000000000e+02 1.710000000000000000e+02
1.364000000000000000e+03 1.280000000000000000e+02 1.650000000000000000e+02
1.048000000000000000e+03 1.280000000000000000e+02 1.300000000000000000e+02
1.452000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
2.440000000000000000e+03 2.560000000000000000e+02 2.740000000000000000e+02
1.128000000000000000e+03 1.280000000000000000e+02 1.460000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 9.900000000000000000e+01
2.412000000000000000e+03 2.560000000000000000e+02 2.680000000000000000e+02
8.960000000000000000e+02 6.400000000000000000e+01 1.340000000000000000e+02
8.480000000000000000e+02 6.400000000000000000e+01 1.300000000000000000e+02
6.560000000000000000e+02 6.400000000000000000e+01 1.170000000000000000e+02
1.512000000000000000e+03 1.280000000000000000e+02 1.840000000000000000e+02
1.896000000000000000e+03 1.280000000000000000e+02 2.160000000000000000e+02
3.240000000000000000e+02 3.200000000000000000e+01 6.600000000000000000e+01
9.320000000000000000e+02 6.400000000000000000e+01 1.410000000000000000e+02
1.380000000000000000e+03 1.280000000000000000e+02 1.860000000000000000e+02
2.104000000000000000e+03 2.560000000000000000e+02 2.420000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 1.030000000000000000e+02
1.092000000000000000e+03 1.280000000000000000e+02 1.430000000000000000e+02
1.632000000000000000e+03 1.280000000000000000e+02 2.100000000000000000e+02
1.304000000000000000e+03 1.280000000000000000e+02 1.890000000000000000e+02
7.160000000000000000e+02 6.400000000000000000e+01 1.360000000000000000e+02
1.076000000000000000e+03 1.280000000000000000e+02 1.350000000000000000e+02
3.720000000000000000e+02 3.200000000000000000e+01 8.100000000000000000e+01
1.116000000000000000e+03 1.280000000000000000e+02 1.420000000000000000e+02
2.240000000000000000e+03 2.560000000000000000e+02 2.420000000000000000e+02
3.600000000000000000e+02 3.200000000000000000e+01 7.600000000000000000e+01
5.400000000000000000e+02 6.400000000000000000e+01 1.040000000000000000e+02
1.244000000000000000e+03 1.280000000000000000e+02 1.560000000000000000e+02
6.680000000000000000e+02 6.400000000000000000e+01 1.080000000000000000e+02
7.600000000000000000e+02 6.400000000000000000e+01 1.330000000000000000e+02
8.840000000000000000e+02 6.400000000000000000e+01 1.360000000000000000e+02
1.252000000000000000e+03 1.280000000000000000e+02 1.540000000000000000e+02
6.120000000000000000e+02 6.400000000000000000e+01 9.400000000000000000e+01
5.040000000000000000e+02 6.400000000000000000e+01 9.200000000000000000e+01
1.764000000000000000e+03 1.280000000000000000e+02 2.340000000000000000e+02
1.300000000000000000e+03 1.280000000000000000e+02 1.680000000000000000e+02
6.080000000000000000e+02 6.400000000000000000e+01 1.030000000000000000e+02
1.560000000000000000e+03 1.280000000000000000e+02 2.140000000000000000e+02
6.720000000000000000e+02 6.400000000000000000e+01 1.160000000000000000e+02
7.800000000000000000e+02 6.400000000000000000e+01 1.210000000000000000e+02
1.412000000000000000e+03 1.280000000000000000e+02 1.890000000000000000e+02
2.288000000000000000e+03 2.560000000000000000e+02 2.390000000000000000e+02
1.480000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
4.800000000000000000e+02 3.200000000000000000e+01 9.900000000000000000e+01
1.376000000000000000e+03 1.280000000000000000e+02 1.760000000000000000e+02
7.280000000000000000e+02 6.400000000000000000e+01 1.090000000000000000e+02
1.064000000000000000e+03 1.280000000000000000e+02 1.340000000000000000e+02
1.476000000000000000e+03 1.280000000000000000e+02 2.170000000000000000e+02
4.000000000000000000e+02 3.200000000000000000e+01 7.900000000000000000e+01
5.760000000000000000e+02 6.400000000000000000e+01 1.070000000000000000e+02
4.320000000000000000e+02 3.200000000000000000e+01 8.500000000000000000e+01
6.440000000000000000e+02 6.400000000000000000e+01 1.080000000000000000e+02
1.532000000000000000e+03 1.280000000000000000e+02 2.080000000000000000e+02
1.568000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
1.588000000000000000e+03 1.280000000000000000e+02 1.950000000000000000e+02
8.040000000000000000e+02 6.400000000000000000e+01 1.270000000000000000e+02
6.560000000000000000e+02 6.400000000000000000e+01 1.130000000000000000e+02
1.312000000000000000e+03 1.280000000000000000e+02 1.660000000000000000e+02
6.560000000000000000e+02 6.400000000000000000e+01 1.080000000000000000e+02
1.252000000000000000e+03 1.280000000000000000e+02 1.520000000000000000e+02
1.348000000000000000e+03 1.280000000000000000e+02 1.800000000000000000e+02
2.512000000000000000e+03 2.560000000000000000e+02 2.630000000000000000e+02
2.512000000000000000e+03 2.560000000000000000e+02 2.490000000000000000e+02
1.488000000000000000e+03 1.280000000000000000e+02 1.900000000000000000e+02
1.424000000000000000e+03 1.280000000000000000e+02 1.900000000000000000e+02
6.880000000000000000e+02 6.400000000000000000e+01 1.120000000000000000e+02
1.500000000000000000e+03 1.280000000000000000e+02 1.880000000000000000e+02
1.484000000000000000e+03 1.280000000000000000e+02 1.930000000000000000e+02
1.500000000000000000e+03 1.280000000000000000e+02 1.910000000000000000e+02
5.000000000000000000e+02 6.400000000000000000e+01 9.000000000000000000e+01
1.136000000000000000e+03 1.280000000000000000e+02 1.490000000000000000e+02
1.364000000000000000e+03 1.280000000000000000e+02 1.700000000000000000e+02
1.276000000000000000e+03 1.280000000000000000e+02 1.830000000000000000e+02
2.492000000000000000e+03 2.560000000000000000e+02 2.880000000000000000e+02
2.116000000000000000e+03 2.560000000000000000e+02 2.390000000000000000e+02
5.120000000000000000e+02 6.400000000000000000e+01 9.200000000000000000e+01
1.324000000000000000e+03 1.280000000000000000e+02 1.780000000000000000e+02
2.244000000000000000e+03 2.560000000000000000e+02 2.350000000000000000e+02
2.944000000000000000e+03 2.560000000000000000e+02 3.060000000000000000e+02
1.184000000000000000e+03 1.280000000000000000e+02 1.500000000000000000e+02
1.436000000000000000e+03 1.280000000000000000e+02 1.920000000000000000e+02
8.360000000000000000e+02 6.400000000000000000e+01 1.270000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 1.040000000000000000e+02
2.540000000000000000e+03 2.560000000000000000e+02 2.580000000000000000e+02
1.460000000000000000e+03 1.280000000000000000e+02 1.850000000000000000e+02
6.520000000000000000e+02 6.400000000000000000e+01 1.140000000000000000e+02
1.456000000000000000e+03 1.280000000000000000e+02 2.000000000000000000e+02
8.920000000000000000e+02 1.280000000000000000e+02 1.150000000000000000e+02
1.680000000000000000e+03 1.280000000000000000e+02 2.370000000000000000e+02
8.120000000000000000e+02 6.400000000000000000e+01 1.230000000000000000e+02
6.080000000000000000e+02 6.400000000000000000e+01 1.020000000000000000e+02
1.516000000000000000e+03 1.280000000000000000e+02 2.190000000000000000e+02
1.236000000000000000e+03 1.280000000000000000e+02 1.600000000000000000e+02
1.444000000000000000e+03 1.280000000000000000e+02 1.760000000000000000e+02
1.456000000000000000e+03 1.280000000000000000e+02 1.780000000000000000e+02
1.028000000000000000e+03 1.280000000000000000e+02 1.350000000000000000e+02
1.872000000000000000e+03 1.280000000000000000e+02 2.160000000000000000e+02
1.616000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
1.524000000000000000e+03 1.280000000000000000e+02 2.140000000000000000e+02
1.184000000000000000e+03 1.280000000000000000e+02 1.640000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 1.040000000000000000e+02
4.000000000000000000e+02 3.200000000000000000e+01 9.200000000000000000e+01
1.420000000000000000e+03 1.280000000000000000e+02 2.010000000000000000e+02
5.720000000000000000e+02 6.400000000000000000e+01 9.100000000000000000e+01
1.520000000000000000e+02 1.600000000000000000e+01 4.700000000000000000e+01
6.760000000000000000e+02 6.400000000000000000e+01 1.060000000000000000e+02
1.996000000000000000e+03 1.280000000000000000e+02 2.360000000000000000e+02
9.480000000000000000e+02 1.280000000000000000e+02 1.320000000000000000e+02
7.280000000000000000e+02 6.400000000000000000e+01 1.130000000000000000e+02
6.600000000000000000e+02 6.400000000000000000e+01 1.070000000000000000e+02
1.124000000000000000e+03 1.280000000000000000e+02 1.400000000000000000e+02
1.728000000000000000e+03 1.280000000000000000e+02 2.350000000000000000e+02
1.512000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
5.600000000000000000e+02 6.400000000000000000e+01 1.020000000000000000e+02
2.560000000000000000e+03 2.560000000000000000e+02 2.870000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 1.080000000000000000e+02
1.500000000000000000e+03 1.280000000000000000e+02 1.930000000000000000e+02
9.080000000000000000e+02 6.400000000000000000e+01 1.320000000000000000e+02
2.000000000000000000e+03 1.280000000000000000e+02 2.250000000000000000e+02
1.612000000000000000e+03 1.280000000000000000e+02 2.150000000000000000e+02
1.296000000000000000e+03 1.280000000000000000e+02 1.820000000000000000e+02
9.400000000000000000e+02 6.400000000000000000e+01 1.320000000000000000e+02
6.080000000000000000e+02 6.400000000000000000e+01 1.090000000000000000e+02
7.480000000000000000e+02 6.400000000000000000e+01 1.360000000000000000e+02
1.432000000000000000e+03 1.280000000000000000e+02 1.990000000000000000e+02
6.240000000000000000e+02 6.400000000000000000e+01 1.030000000000000000e+02
1.148000000000000000e+03 1.280000000000000000e+02 1.650000000000000000e+02
1.104000000000000000e+03 1.280000000000000000e+02 1.460000000000000000e+02
7.680000000000000000e+02 6.400000000000000000e+01 1.300000000000000000e+02
7.840000000000000000e+02 6.400000000000000000e+01 1.200000000000000000e+02
1.468000000000000000e+03 1.280000000000000000e+02 2.020000000000000000e+02
8.040000000000000000e+02 6.400000000000000000e+01 1.180000000000000000e+02
3.720000000000000000e+02 3.200000000000000000e+01 7.200000000000000000e+01
1.524000000000000000e+03 1.280000000000000000e+02 2.110000000000000000e+02
8.120000000000000000e+02 6.400000000000000000e+01 1.210000000000000000e+02
1.072000000000000000e+03 1.280000000000000000e+02 1.420000000000000000e+02
5.920000000000000000e+02 6.400000000000000000e+01 9.900000000000000000e+01
1.168000000000000000e+03 1.280000000000000000e+02 1.530000000000000000e+02
6.000000000000000000e+02 6.400000000000000000e+01 9.200000000000000000e+01
1.536000000000000000e+03 1.280000000000000000e+02 1.740000000000000000e+02
2.136000000000000000e+03 1.280000000000000000e+02 2.730000000000000000e+02
2.568000000000000000e+03 2.560000000000000000e+02 2.830000000000000000e+02
3.720000000000000000e+02 3.200000000000000000e+01 7.300000000000000000e+01
2.700000000000000000e+03 2.560000000000000000e+02 2.650000000000000000e+02
7.320000000000000000e+02 6.400000000000000000e+01 1.190000000000000000e+02
7.680000000000000000e+02 6.400000000000000000e+01 1.310000000000000000e+02
1.416000000000000000e+03 1.280000000000000000e+02 1.980000000000000000e+02
1.776000000000000000e+03 1.280000000000000000e+02 2.010000000000000000e+02
1.388000000000000000e+03 1.280000000000000000e+02 1.770000000000000000e+02
1.364000000000000000e+03 1.280000000000000000e+02 1.900000000000000000e+02
1.420000000000000000e+03 1.280000000000000000e+02 1.800000000000000000e+02
1.136000000000000000e+03 1.280000000000000000e+02 1.520000000000000000e+02
1.332000000000000000e+03 1.280000000000000000e+02 1.720000000000000000e+02
1.460000000000000000e+03 1.280000000000000000e+02 1.770000000000000000e+02
6.720000000000000000e+02 6.400000000000000000e+01 1.070000000000000000e+02
3.720000000000000000e+02 3.200000000000000000e+01 6.900000000000000000e+01
6.240000000000000000e+02 6.400000000000000000e+01 9.900000000000000000e+01
1.072000000000000000e+03 1.280000000000000000e+02 1.620000000000000000e+02
2.768000000000000000e+03 2.560000000000000000e+02 3.100000000000000000e+02
2.352000000000000000e+03 2.560000000000000000e+02 2.470000000000000000e+02
9.600000000000000000e+02 6.400000000000000000e+01 1.430000000000000000e+02
5.640000000000000000e+02 6.400000000000000000e+01 9.600000000000000000e+01
1.580000000000000000e+03 1.280000000000000000e+02 2.100000000000000000e+02
1.404000000000000000e+03 1.280000000000000000e+02 1.720000000000000000e+02
1.072000000000000000e+03 1.280000000000000000e+02 1.350000000000000000e+02
1.320000000000000000e+03 1.280000000000000000e+02 1.680000000000000000e+02
1.728000000000000000e+03 1.280000000000000000e+02 2.070000000000000000e+02
1.288000000000000000e+03 1.280000000000000000e+02 1.680000000000000000e+02
1.856000000000000000e+03 1.280000000000000000e+02 2.220000000000000000e+02
6.400000000000000000e+02 6.400000000000000000e+01 1.030000000000000000e+02
2.140000000000000000e+03 2.560000000000000000e+02 2.460000000000000000e+02
5.920000000000000000e+02 6.400000000000000000e+01 1.030000000000000000e+02
1.344000000000000000e+03 1.280000000000000000e+02 1.670000000000000000e+02
6.520000000000000000e+02 6.400000000000000000e+01 1.180000000000000000e+02
6.280000000000000000e+02 6.400000000000000000e+01 1.060000000000000000e+02
6.440000000000000000e+02 6.400000000000000000e+01 1.080000000000000000e+02
1.504000000000000000e+03 1.280000000000000000e+02 2.010000000000000000e+02
7.000000000000000000e+02 6.400000000000000000e+01 1.030000000000000000e+02
1.344000000000000000e+03 1.280000000000000000e+02 1.620000000000000000e+02
8.360000000000000000e+02 6.400000000000000000e+01 1.280000000000000000e+02
1.448000000000000000e+03 1.280000000000000000e+02 1.850000000000000000e+02
7.080000000000000000e+02 6.400000000000000000e+01 1.190000000000000000e+02
2.788000000000000000e+03 2.560000000000000000e+02 2.770000000000000000e+02
3.760000000000000000e+02 3.200000000000000000e+01 8.300000000000000000e+01
1.580000000000000000e+03 1.280000000000000000e+02 1.910000000000000000e+02
6.120000000000000000e+02 6.400000000000000000e+01 1.080000000000000000e+02
1.384000000000000000e+03 1.280000000000000000e+02 1.850000000000000000e+02
7.480000000000000000e+02 6.400000000000000000e+01 1.290000000000000000e+02
6.440000000000000000e+02 6.400000000000000000e+01 1.150000000000000000e+02
3.280000000000000000e+03 2.560000000000000000e+02 3.520000000000000000e+02
4.880000000000000000e+02 6.400000000000000000e+01 8.600000000000000000e+01
1.516000000000000000e+03 1.280000000000000000e+02 1.930000000000000000e+02
1.140000000000000000e+03 1.280000000000000000e+02 1.570000000000000000e+02
1.364000000000000000e+03 1.280000000000000000e+02 1.870000000000000000e+02
6.800000000000000000e+02 6.400000000000000000e+01 1.070000000000000000e+02
1.392000000000000000e+03 1.280000000000000000e+02 1.820000000000000000e+02
1.268000000000000000e+03 1.280000000000000000e+02 1.510000000000000000e+02
1.032000000000000000e+03 1.280000000000000000e+02 1.290000000000000000e+02
6.840000000000000000e+02 6.400000000000000000e+01 1.150000000000000000e+02
1.212000000000000000e+03 1.280000000000000000e+02 1.630000000000000000e+02
1.408000000000000000e+03 1.280000000000000000e+02 1.820000000000000000e+02
7.520000000000000000e+02 6.400000000000000000e+01 1.190000000000000000e+02
1.456000000000000000e+03 1.280000000000000000e+02 1.900000000000000000e+02
2.192000000000000000e+03 2.560000000000000000e+02 2.330000000000000000e+02
6.920000000000000000e+02 6.400000000000000000e+01 1.120000000000000000e+02
5.800000000000000000e+02 6.400000000000000000e+01 9.200000000000000000e+01
9.600000000000000000e+02 6.400000000000000000e+01 1.590000000000000000e+02
1.344000000000000000e+03 1.280000000000000000e+02 1.710000000000000000e+02
1.392000000000000000e+03 1.280000000000000000e+02 1.920000000000000000e+02
2.176000000000000000e+03 2.560000000000000000e+02 2.240000000000000000e+02
9.640000000000000000e+02 1.280000000000000000e+02 1.260000000000000000e+02
1.224000000000000000e+03 1.280000000000000000e+02 1.540000000000000000e+02
